Model,Term,Coefficient_Type,Coefficient,Hazard_Ratio,Standard_Error,Z_Score,P_Value,Lower_CI,Upper_CI,CI_Width,Model_AIC,Model_LogLik,Model_C_Index,N_Observations,N_Events,Significance_Level,Effect_Size_Category,Risk_Direction,Formula,Analysis_Type
qwen_3,C(subject_cluster)[T.STEM],Subject_Cluster,0.149448,1.1612,0.206743,0.7229,0.469761,,,,2644.757,-1280.3785,0.4897,4512,205,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_3,C(subject_cluster)[T.Law_Legal]:context_to_prompt_drift,Subject_Cluster,0.993057,2.6995,1.476287,0.6727,0.501156,,,,2644.757,-1280.3785,0.4897,4512,205,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_3,C(subject_cluster)[T.Medical_Health]:context_to_prompt_drift,Subject_Cluster,-0.752244,0.4713,1.515691,-0.4963,0.61968,,,,2644.757,-1280.3785,0.4897,4512,205,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_3,C(subject_cluster)[T.Medical_Health],Subject_Cluster,0.087089,1.091,0.201079,0.4331,0.664937,,,,2644.757,-1280.3785,0.4897,4512,205,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_3,C(subject_cluster)[T.Humanities],Subject_Cluster,-0.052019,0.9493,0.219961,-0.2365,0.813051,,,,2644.757,-1280.3785,0.4897,4512,205,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_3,C(subject_cluster)[T.Law_Legal],Subject_Cluster,-0.019703,0.9805,0.219126,-0.0899,0.928355,,,,2644.757,-1280.3785,0.4897,4512,205,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p8]:prompt_to_prompt_drift,Adversarial_ID,20.710855,987666117.441,13.157618,1.5741,0.115474,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p4]:prompt_to_prompt_drift,Adversarial_ID,14.655478,2316291.0946,14.86493,0.9859,0.324177,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p2]:cumulative_drift,Adversarial_ID,6.549862,699.1476,7.300928,0.8971,0.369651,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p1]:cumulative_drift,Adversarial_ID,-5.404762,0.0045,8.436355,-0.6407,0.521749,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p3]:prompt_to_prompt_drift,Adversarial_ID,-10.019642,0.0,15.644939,-0.6404,0.521887,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p6]:prompt_to_prompt_drift,Adversarial_ID,-9.457109,0.0001,14.783127,-0.6397,0.522353,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p8],Adversarial_ID,-0.162566,0.85,0.254628,-0.6384,0.523183,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p8]:cumulative_drift,Adversarial_ID,3.866168,47.759,6.840628,0.5652,0.571953,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p7]:cumulative_drift,Adversarial_ID,-3.949117,0.0193,7.269345,-0.5433,0.586953,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p1]:prompt_to_prompt_drift,Adversarial_ID,-8.342606,0.0002,16.431304,-0.5077,0.611645,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p5]:prompt_to_prompt_drift,Adversarial_ID,5.113965,166.3285,14.356709,0.3562,0.721685,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p5]:cumulative_drift,Adversarial_ID,2.628757,13.8565,7.618449,0.3451,0.730056,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p7]:prompt_to_prompt_drift,Adversarial_ID,-4.944629,0.0071,15.263089,-0.324,0.745968,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p3]:cumulative_drift,Adversarial_ID,-2.445173,0.0867,8.044704,-0.3039,0.761167,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p5],Adversarial_ID,-0.067824,0.9344,0.253164,-0.2679,0.788772,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p7],Adversarial_ID,0.060061,1.0619,0.250396,0.2399,0.810436,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p3],Adversarial_ID,0.056943,1.0586,0.250303,0.2275,0.820037,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p1],Adversarial_ID,0.053951,1.0554,0.24983,0.216,0.829025,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p4],Adversarial_ID,0.041277,1.0421,0.252107,0.1637,0.869946,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p2],Adversarial_ID,0.022353,1.0226,0.251533,0.0889,0.929188,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p2]:prompt_to_prompt_drift,Adversarial_ID,1.026887,2.7924,14.10843,0.0728,0.941977,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p6]:cumulative_drift,Adversarial_ID,-0.305101,0.737,7.430173,-0.0411,0.967246,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p4]:cumulative_drift,Adversarial_ID,-0.299312,0.7413,7.298171,-0.041,0.967286,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(adv_id)[T.p6],Adversarial_ID,-0.005203,0.9948,0.253911,-0.0205,0.983653,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(difficulty_level)[T.elementary],Difficulty_Level,-0.199801,0.8189,0.153614,-1.3007,0.193372,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(difficulty_level)[T.high_school],Difficulty_Level,0.046556,1.0477,0.158688,0.2934,0.769232,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(difficulty_level)[T.professional],Difficulty_Level,-0.011708,0.9884,0.150252,-0.0779,0.937889,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,prompt_to_prompt_drift,Drift_Effect,-7.102924,0.0008,5.961533,-1.1915,0.233473,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,cumulative_drift,Drift_Effect,-1.853381,0.1567,3.314173,-0.5592,0.576006,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,context_to_prompt_drift,Drift_Effect,-0.596442,0.5508,1.947658,-0.3062,0.759425,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Moderate_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.General_Knowledge]:context_to_prompt_drift,Subject_Cluster,-4.852,0.0078,3.568738,-1.3596,0.173961,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Law_Legal]:context_to_prompt_drift,Subject_Cluster,2.788881,16.2628,2.619837,1.0645,0.287091,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Medical_Health],Subject_Cluster,-0.192097,0.8252,0.205922,-0.9329,0.350892,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Medical_Health]:context_to_prompt_drift,Subject_Cluster,2.359913,10.59,2.703008,0.8731,0.382625,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Law_Legal],Subject_Cluster,-0.151672,0.8593,0.204903,-0.7402,0.459171,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Decrease,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Humanities],Subject_Cluster,0.103019,1.1085,0.201142,0.5122,0.608534,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Social_Sciences]:context_to_prompt_drift,Subject_Cluster,1.210063,3.3537,2.734757,0.4425,0.658145,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Large_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.General_Knowledge],Subject_Cluster,-0.083611,0.9198,0.206725,-0.4045,0.685879,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Social_Sciences],Subject_Cluster,0.075836,1.0788,0.20636,0.3675,0.713249,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.Humanities]:context_to_prompt_drift,Subject_Cluster,0.196222,1.2168,2.762803,0.071,0.943379,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.STEM]:context_to_prompt_drift,Subject_Cluster,0.205204,1.2278,3.211336,0.0639,0.94905,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,Small_Increase,Increased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
qwen_max,C(subject_cluster)[T.STEM],Subject_Cluster,-0.009501,0.9905,0.211725,-0.0449,0.964206,,,,3163.5612,-1539.7806,0.5304,4072,252,Not_Significant,No_Effect,Decreased_Risk,C(adv_id) * cumulative_drift + C(adv_id) * prompt_to_prompt_drift + C(subject_cluster) * context_to_prompt_drift + C(difficulty_level) + prompt_to_prompt_drift + context_to_prompt_drift + cumulative_drift,combined
